house_number,street_name,intersecting_street,latitude,longitude
22-17,31st St,,40.7756292,-73.9110621
,Ditmars Lot #1,,Unavailable,Unavailbale
22-59,31st St,,40.7746039,-73.9119852
28-19,29th St,,40.768528,-73.922276
W,35th St,35ft N/of Ditmars Bl,40.7709927,-73.9136408
N,Kings Hwy,0ft E/of E 96th St,40.6202587,-73.9417836
464,E 96th St,,40.65638269999999,-73.9165666
2850,W 25th St,,40.5770588,-73.99272479999999
2850,W 25th St,,40.5770588,-73.99272479999999
N,36th Rd,25ft W/of Prince St,40.7613674,-73.8337969
N,36th Ave,75ft E/of King Rd,40.7582627,-73.93334109999999
33-77,Farrington St,,40.7647403,-73.8315617
33-77,Farrington St,,40.7647403,-73.8315617
N,44th Dr,20ft E/of 10th St,40.7483186,-73.94844619999999
8-01,43rd Ave,,40.7531176,-73.9502572
8-01,43rd Ave,,40.7531176,-73.9502572
8-01,43rd Ave,,40.7531176,-73.9502572
8-01,43rd Ave,,40.7531176,-73.9502572
9-01,43rd Rd,,40.7519195,-73.9501361
9-01,43rd Rd,,40.7519195,-73.9501361
N,43rd Rd,20ft W/of 11th St,40.7614327,-73.97762159999999
21-17,45th Ave,,40.747405,-73.94677999999999
1707,3rd Ave,,40.7848313,-73.9492538
224,E 96th St,,40.7844274,-73.9482635
64-12,39th Ave,,40.7460999,-73.9001451
37-66,72nd St,,40.7467787,-73.8938764
61-17,Woodside Ave,,40.7449012,-73.90307159999999
60-10,Woodside Ave,,40.7448887,-73.9041493
63-28,Roosevelt Ave,,40.7457838,-73.9003601
64-18,Roosevelt Ave,,40.7458251,-73.8994774
E,65th Pl,40ft S/of Roosevelt,40.7671359,-73.9676444
N,Roosevelt Ave,50ft E/of 70th St,40.7499212,-73.8622805
73-12,37th Ave,,40.7486492,-73.8923202
37-24,74th St,,40.74822109999999,-73.8919585
37-30,74th St,,40.748029,-73.891941
37-20,Main St,,40.7608818,-73.8311676
40-06,Main St,,40.7592972,-73.8303049
5-26,45th Ave,,40.7486264,-73.9540295
5-26,45th Ave,,40.7486264,-73.9540295
21-44,44th Rd,,40.7482273,-73.945221
N,43rd Ave,12ft W/of Crescent S,40.7452287,-73.92113479999999
E,13th St,10ft S/of 43rd Ave,40.7306517,-73.9830602
12-12,44th Ave,,40.7496817,-73.9481003
12-12,44th Ave,,40.7496817,-73.9481003
N,44th Ave,10ft W/of 11th St,40.7363474,-74.00242349999999
10-10,44th Ave,,40.7500392,-73.9503582
10-10,44th Ave,,40.7500392,-73.9503582
E,9th St,20ft S/of 43rd Rd,40.7514569,-73.9494668
E,10th St,20ft N/of 44th Ave,40.7287833,-73.9844341
W,10th St,80ft N/of 44th Rd,40.7342687,-74.0029559
W,10th St,80ft N/of 44th Rd,40.7342687,-74.0029559
10-21,44th Dr,,40.7490042,-73.9508508
10-16,44th Dr,,40.7485171,-73.9510906
11-51,47th Ave,,40.7447813,-73.9488793
205,E 88th St,,40.7800459,-73.9523535
1540,3rd Ave,,40.7794011,-73.953959
1560,3rd Ave,,40.7800278,-73.9534074
170,E 87th St,,40.7796551,-73.9539686
1351,3rd Ave,,40.7730554,-73.9579219
1351,3rd Ave,,40.7730554,-73.9579219
201,E 79th St,,40.7744113,-73.9569454
1534,2nd Ave,,40.7736808,-73.9544931
1534,2nd Ave,,40.7736808,-73.9544931
1405,3rd Ave,,40.7747018,-73.9567503
1355,3rd Ave,,40.773158,-73.9578301
1402,3rd Ave,,40.774838,-73.95734999999999
1440,3rd Ave,,40.7760991,-73.9562681
1379,3rd Ave,,40.773803,-73.9573472
1375,3rd Ave,,40.77373559999999,-73.9574161
1400,3rd Ave,,40.7748122,-73.9572554
201,E 79th St,,40.7744113,-73.9569454
1384,3rd Ave,,40.7741421,-73.9577328
651,Vincent Ave,,40.828085,-73.816344
559,Vincent Ave,,40.8267195,-73.8150029
S,Milton Pl,50ft E/of Hollywood,40.817085,-73.814263
230,Kearney Ave,,40.8183801,-73.8117287
2816,Miles Ave,,40.817597,-73.819796
2731,Miles Ave,,40.8170101,-73.822987
2774,Dewey Ave,,40.8206473,-73.8235242
2774,Dewey Ave,,40.8206473,-73.8235242
1400,Ferris Pl,,40.8390682,-73.8408014
S,Gleason Ave,220ft E/of Zerega Av,40.831102,-73.857157
1144,Zerega Ave,,40.8319105,-73.8443415
2480,Rowe St,,40.8368827,-73.84328470000001
1371,Seabury Ave,,40.8372689,-73.8429167
W,Seabury Ave,40ft N/of Waterbury,40.836104,-73.84235199999999
W,Seabury Ave,40ft N/of Waterbury,40.836104,-73.84235199999999
1683,58th St,,40.6247619,-73.98841
N,Waterbury Ave,90ft E/of Zerega Ave,40.8366354,-73.8337983
82,Thomas St,,40.7171677,-74.0082139
305,Spring St,,40.7261321,-74.0083683
472,Greenwich St,,40.7243624,-74.0096365
15,Renwick St,,40.724958,-74.00866669999999
220,W Houston St,,40.7287585,-74.00455800000002
220,W Houston St,,40.7287585,-74.00455800000002
N,King St,85ft W/of Hudson St,40.727894,-74.0054321
N,King St,85ft E/of Greenwich,40.727894,-74.0054321
515,Greenwich St,,40.726178,-74.008704
453,Washington St,,40.7240008,-74.0101243
451,Washington St,,40.723984,-74.00995999999999
457,Washington St,,40.7244022,-74.01007919999999
E,West St,15ft S/of Watts St,40.7304389,-73.95937169999999
E,West St,45ft S/of Desbrosses,40.7222399,-74.0118717
256,West St,,40.7224776,-74.0113293
124,Hudson St,,40.72032000000001,-74.00823059999999
11,Harrison St,,40.7185134,-74.0096537
16,Hudson St,,40.7164203,-74.0088686
19,Hudson St,,40.71652950000001,-74.00934459999999
19,Vestry St,,40.7223851,-74.007542
19,Vestry St,,40.7223851,-74.007542
24,Vestry St,,40.7229483,-74.00756489999999
174,Hudson St,,40.7224145,-74.0078863
39,Vestry St,,40.72255150000001,-74.0091257
31,Renwick St,,40.7252058,-74.0086437
20,Vandam St,,40.7261383,-74.00473840000001
20,Vandam St,,40.7261383,-74.00473840000001
138-140,W Houston St,,40.7280845,-74.0015731
500,Laguardia Pl,,40.72757319999999,-73.9997376
526,Laguardia Pl,,40.7285063,-73.9989172
178,Bleecker St,,40.7288703,-74.0009197
163,Bleecker St,,40.7287642,-73.99996709999999
151,Bleecker St,,40.7284621,-73.9994222
W,Front St,60ft N/of Pine St,40.70640059999999,-74.00457709999999
10,Hanover Sq,,40.7046069,-74.0088274
N,Old Slip,60ft E/of Water St,40.703747,-74.0082441
E,Front St,60ft S/of Gouverneur,44.3384418,-75.4582236
110,Wall St,,40.7049028,-74.0064172
E,Front St,80ft N/of Wall St,40.7032959,-74.00625
125,Maiden Ln,,40.7067249,-74.00646309999999
E,Front St,60ft N/of Pine St,40.70640059999999,-74.00457709999999
E,Water St,20ft N/of Gouverneur,44.33672809999999,-75.462993
E,Water St,80ft S/of Maiden Ln,40.7072379,-74.003935
82,Wall St,,40.7055195,-74.0076338
E,Pearl St,80ft S/of Wall St,40.7069919,-74.00646309999999
E,Water St,60ft N/of Gouverneur,44.33672809999999,-75.462993
E,Front St,40ft S/of Gouverneur,44.3384418,-75.4582236
E,Front St,60ft N/of Wall St,40.7032959,-74.00625
W,Front St,80ft N/of Wall St,40.7065524,-74.0101174
130,Water St,,40.7057766,-74.00726639999999
E,Water St,5ft N/of Pine St,40.7072379,-74.003935
E,Sedgwick Ave,200ft S/of Hall of F,40.8604422,-73.9113302
2059,Davidson Ave,,40.8543078,-73.9082878
2265,Morris Ave,,40.8578203,-73.902411
1980,Morris Ave,,40.8512393,-73.90715449999999
1980,Morris Ave,,40.8512393,-73.90715449999999
99,Featherbed Ln,,40.8464912,-73.91830039999999
1655,Sedgwick Ave,,40.849784,-73.92278170000002
1630,Sedgwick Ave,,40.8497149,-73.9224684
S,W 183rd St,20ft W/of Loring Pl,40.8606374,-73.9092182
1934,University Ave,,40.8534165,-73.9120894
92,W Tremont Ave,,40.850079,-73.912497
51,Buchanan Pl,,40.8586202,-73.9062691
1905,Morris Ave,,40.8499279,-73.9082118
1881,Morris Ave,,40.8491688,-73.9084417
144,E 174th St,,40.84479200000001,-73.909804
132,E 174th St,,40.8447722,-73.910052
E,Selwyn Ave,10ft S/of E 173rd St,40.84264590000001,-73.91045559999999
412,E 176th St,,40.8465611,-73.90081049999999
490,E 96th St,,40.655885,-73.9161139
1656,54th St,,40.6273139,-73.987126
1746,59th St,,40.6231181,-73.9878811
6319,17th Ave,,40.6211616,-73.9914737
1683,58th St,,40.6247619,-73.98841
1683,58th St,,40.6247619,-73.98841
5605,17th Ave,,40.6253605,-73.9870547
N,19th Ave,60ft W/of 58th St,40.61389399999999,-73.99217999999999
1915,59th St,,40.6209766,-73.98362279999999
2013,59th St,,40.6198633,-73.9817059
2019,59th St,,40.6197616,-73.9816026
5806,21st Ave,,40.619171,-73.97987599999999
2163,60th St,,40.617254,-73.97887100000001
2009,60th St,,40.6193341,-73.98254539999999
2061,60th St,,40.61860679999999,-73.98109749999999
1833,60th St,,40.6216442,-73.986148
1384,3rd Ave,,40.7741421,-73.9577328
1414,3rd Ave,,40.7752927,-73.95690200000001
269,Amsterdam Ave,,40.7789092,-73.98117
161,W 72nd St,,40.7784857,-73.9807302
114,W 72nd St,,40.7773857,-73.9794217
50,W 72nd St,,40.7770249,-73.97845749999999
42,W 72nd St,,40.7768089,-73.97815899999999
49,W 73rd St,,40.7779325,-73.9773785
261,Columbus Ave,,40.7774909,-73.97850090000001
274,Columbus Ave,,40.778003,-73.97862839999999
284,Columbus Ave,,40.7784979,-73.9783114
290,Columbus Ave,,40.7786727,-73.9781165
,CLOVE RD (S/B) @ CHE,SHIRE PL,40.6176306,-74.10455080000001
54,W 74th St,,40.7784407,-73.9775875
314,Columbus Ave,,40.7792765,-73.977733
330,Columbus Ave,,40.7798167,-73.977342
S,W 75th St,20ft E/of Amsterdam,40.7808394,-73.9805829
S,W 75th St,20ft E/of Amsterdam,40.7808394,-73.9805829
215,W 75th St,,40.7810583,-73.9808407
235,W 75th St,,40.7814282,-73.9817664
245,W 75th St,,40.7816647,-73.9821995
310,West End Ave,,40.7814604,-73.9829341
342,West End Ave,,40.782414,-73.98218
E,Broadway,22ft S/of W 77th St,40.908288,-73.896564
110,W 78th St,,40.78138550000001,-73.97677010000001
108,W 78th St,,40.7813838,-73.9766898
106,W 78th St,,40.7813001,-73.9766439
520,Columbus Ave,,40.7859871,-73.9727735
520,Columbus Ave,,40.7859871,-73.9727735
575,Columbus Ave,,40.7875673,-73.9711834
750,Columbus Ave,,40.793337,-73.967587
41-07,28th Ave,,40.76514,-73.912447
30-89,43rd St,,40.760435,-73.914132
30-57,43rd St,,40.76120299999999,-73.913506
30-49,43rd St,,40.761391,-73.913354
28-23,37th St,,40.76546099999999,-73.91555699999999
28-05,37th St,,40.7659461,-73.915325
28-25,36th St,,40.76582399999999,-73.916366
28-39,36th St,,40.765473,-73.916651
28-21,Steinway St,,40.76479210000001,-73.9139536
28-27,Steinway St,,40.7645991,-73.914052
28-27,Steinway St,,40.7645991,-73.914052
31-06,34th St,,40.7630708,-73.921477
30-10,38th St,,40.7641645,-73.9162796
W,62nd Ave,80ft N/of 93rd St,40.7902547,-73.9678783
,61st St,,40.762801,-73.965671
W,62nd St,19ft S/of 32nd Ave,40.77228770000001,-73.98620269999999
69-10,38th Ave,,40.7468298,-73.895968
S,41st Ave,50ft W/of 75th St,40.7602263,-73.822684
E,Ithaca St,20ft S/of Britton Av,40.7450036,-73.8802087
E,Seabury St,5ft S/of 55th Rd,40.7339159,-73.87572349999999
55-35,98th St,,40.7335541,-73.8596902
51-20,94th St,,40.739917,-73.869266
90-42,53rd Ave,,40.738237,-73.87192499999999
53-12,96th St,,40.73963,-73.866334
57-20,Granger St,,40.73895599999999,-73.857193
58-18,Penrod St,,40.738766,-73.854325
N,Broome St,10ft E/of Lafayette,40.72108,-73.998947
133,Walker St,,40.7172814,-73.9996882
118,Walker St,,40.7175592,-73.999859
153-155,Lafayette St,,40.71964870000001,-73.9991744
129,Mulberry St,,40.7183603,-73.99794709999999
130,Baxter St,,40.7184023,-73.99900749999999
W,Mulberry St,15ft N/of Grand St,40.7193385,-73.9973092
158,Grand St,,40.7199563,-73.99862499999999
158,Grand St,,40.7199563,-73.99862499999999
50,Wooster St,,40.7224478,-74.0022625
82,Thomas St,,40.7171677,-74.0082139
37,King St,,40.7279763,-74.0043514
E,Varick St,20ft N/of King St,40.7238197,-74.0061503
13,Morton St,,40.7312264,-74.0036669
N,King St,15ft E/of Greenwich,40.7337997,-73.99409059999999
N,King St,40ft E/of Greenwich,40.7326297,-74.0006787
92-31,Union Hall St,,40.7036209,-73.7971494
159-21,Jamaica Ave,,40.7037573,-73.79961569999999
89-56,162nd St,,40.705073,-73.7983903
164-09,89th Ave,,40.7076752,-73.79682749999999
408,E 69th St,,40.7654639,-73.9567428
408,E 69th St,,40.7654639,-73.9567428
1425,Madison Ave,,40.7886376,-73.9524223
S,E 98th St,30ft W/of Madison Av,40.7878021,-73.95146059999999
16,E 98th St,,40.7886472,-73.95384589999999
N,E 98th St,100ft E/of 5th Ave,40.7878021,-73.95146059999999
E,5th Ave,60ft N/of E 97th St,40.7744146,-73.9656177
1190,5th Ave,,40.790655,-73.9531789
450,Greenwich St,,40.723275,-74.0098029
35,Vestry St,,40.7224643,-74.0089192
164,Chambers St,,40.7159571,-74.0105131
66,W Broadway,,40.7146846,-74.0101186
66,W Broadway,,40.7146846,-74.0101186
66,W Broadway,,40.7146846,-74.0101186
W,W Broadway,20ft S/of Murray St,40.81372700000001,-73.95958139999999
N,Fulton St,15ft W/of Broadway,40.7106484,-74.0092956
140,Broadway,,40.7086765,-74.01009309999999
80,Broad St,,40.7043408,-74.0118572
80,Broad St,,40.7043408,-74.0118572
N,Stone St,30ft W/of Broad St,40.70577,-74.011111
S,Bridge St,65ft W/of Broad St,40.5250682,-74.2368269
E,Bridge St,55ft N/of State St,40.6924772,-73.9850079
33,Whitehall St,,40.7034435,-74.0124769
58,Pearl St,,40.7033934,-74.01116859999999
23,E 36th St,,40.749447,-73.9824794
393,5th Ave,,40.74984670000001,-73.9832371
1350,Broadway,,40.7509531,-73.98734879999999
1350,Broadway,,40.7509531,-73.98734879999999
N,W 35th St,100ft W/of Broadway,40.75285700000001,-73.9929789
N,W 35th St,100ft W/of Broadway,40.75285700000001,-73.9929789
15,W 55th St,,40.762285,-73.975709
15,W 55th St,,40.762285,-73.975709
,QUEENS BLVD (E/B) @,39TH ST,40.7340424,-73.8730341
1367,6th Ave,,40.7633538,-73.97812119999999
1375,6th Ave,,40.76357489999999,-73.9781737
131,W 35th St,,40.7512291,-73.9886502
131,W 35th St,,40.7512291,-73.9886502
161,W 35th St,,40.7515428,-73.9896121
S,W 35th St,120ft E/of 7th Ave,40.7468426,-73.9797201
S,W 35th St,120ft E/of 7th Ave,40.7468426,-73.9797201
122,W 36th St,,40.7514947,-73.9880398
1350,Broadway,,40.7509531,-73.98734879999999
1350,Broadway,,40.7509531,-73.98734879999999
1350,Broadway,,40.7509531,-73.98734879999999
131,W 35th St,,40.7512291,-73.9886502
334,E 96th St,,40.7832831,-73.9455571
332,E 96th St,,40.7833406,-73.9456038
151,E 97th St,,40.7864963,-73.94929970000001
151,E 97th St,,40.7864963,-73.94929970000001
221,E 96th St,,40.7849173,-73.94792269999999
407,E 91st St,,40.7798836,-73.9460622
326,E 90th St,,40.7796579,-73.948542
315,E 88th St,,40.7789773,-73.949996
432,E 88th St,,40.7775367,-73.9473251
1665,1st Ave,,40.7775186,-73.9492308
1705,1st Ave,,40.7785473,-73.94853049999999
1705,1st Ave,,40.7785473,-73.94853049999999
400,E 89th St,,40.7786084,-73.9477646
406,E 91st St,,40.77962429999999,-73.9465444
438,E 92nd St,,40.7798244,-73.9450925
424,E 92nd St,,40.7800496,-73.945603
320,E 93rd St,,40.7816756,-73.9474743
339,E 95th St,,40.7827852,-73.9454695
312,E 95th St,,40.78293559999999,-73.94677399999999
312,E 95th St,,40.78293559999999,-73.94677399999999
1848,2nd Ave,,40.7838073,-73.94707249999999
202,E 96th St,,40.7847497,-73.9490603
202,E 96th St,,40.7847497,-73.9490603
216,E 96th St,,40.7846221,-73.9485584
224,E 96th St,,40.7844274,-73.9482635
1850,2nd Ave,,40.7838874,-73.9469577
1850,2nd Ave,,40.7838874,-73.9469577
2828,Neptune Ave,,40.5775354,-73.995425
2676,W 36th St,,40.5803871,-74.0031004
2057,Surf Ave,,40.5746232,-73.9874981
E,W 21st St,300ft N/of Surf Ave,40.57493789999999,-73.9876981
2920,W 21st St,,40.57543039999999,-73.988013
E,W 21st St,45ft S/of Mermaid Av,40.7639963,-73.93288199999999
E,W 22nd St,25ft N/of Mermaid Av,40.738829,-73.992041
E,W 22nd St,120ft N/of Surf Ave,40.5742638,-73.9887139
E,W 17th St,75ft N/of Mermaid Av,40.7413171,-74.0003
2879,W 16th St,,40.5771184,-73.9835883
2829,W 16th St,,40.5782073,-73.9836916
2805,W 16th St,,40.5787205,-73.9838982
2401,83rd St,,40.601019,-73.98724
2301,83rd St,,40.6024203,-73.98945359999999
2415,85th St,,40.5997299,-73.988194
N,85th St,75ft E/of 23rd Ave,40.7781416,-73.9544957
S,New Utrecht Ave,35ft W/of 86th St,40.6080439,-74.0033928
S,New Utrecht Ave,30ft W/of 81st St,40.6262341,-73.99697429999999
7608,New Utrecht Ave,,40.6145748,-74.0005943
6809,New Utrecht Ave,,40.6208729,-73.9982969
7208,New Utrecht Ave,,40.6180209,-73.9995412
7305,New Utrecht Ave,,40.6167328,-73.9993932
7305,New Utrecht Ave,,40.6167328,-73.9993932
7305,New Utrecht Ave,,40.6167328,-73.9993932
7516,Bay Pky,,40.607989,-73.987922
7516,Bay Pky,,40.607989,-73.987922
261,Avenue P,,40.608486,-73.9782049
1363,Jerome Ave,,40.8396547,-73.9185722
W,Macombs Rd,0ft N/of Featherbed,40.8454082,-73.9171094
170,W Tremont Ave,,40.8507547,-73.9159427
1750,Sedgwick Ave,,40.85094309999999,-73.9214235
1356,University Ave,,40.8418825,-73.926295
1170,Nelson Ave,,40.8366693,-73.92575269999999
9,W Tremont Ave,,40.8520662,-73.90966110000001
2555,Williamsbridge Rd,,40.864595,-73.85915849999999
2712,Williamsbridge Rd,,40.8662085,-73.8599395
2712,Williamsbridge Rd,,40.8662085,-73.8599395
2019,Williamsbridge Rd,,40.8546841,-73.8551176
1607,Williamsbridge Rd,,40.847181,-73.84952899999999
1345,Ponton Ave,,40.8420358,-73.84284029999999
40-09,40th Rd,,40.74835969999999,-73.8709264
40-09,40th Rd,,40.74835969999999,-73.8709264
40-09,40th Rd,,40.74835969999999,-73.8709264
136-21,41st Ave,,40.7589273,-73.8287735
N,39th Ave,40ft E/of 138th St,40.8190139,-73.9465271
136-11,38th Ave,,40.761162,-73.83034940000002
136-39,37th Ave,,40.7622997,-73.8298226
,Steinway Lot #1,,Unavailable,Unavailbale
30-48,Steinway St,,40.7627785,-73.9161647
38-02,Broadway,,40.8347359,-73.9440886
35-03,Broadway,,40.8254169,-73.9515823
33-16,Broadway,,40.81905800000001,-73.95530169999999
31-90,31st St,,40.7623166,-73.92531780000002
32-05,Broadway,,40.8162014,-73.95841419999999
25-30,Broadway,,40.793523,-73.9720217
25-44,29th St,,40.7710218,-73.91940269999999
31-18,32nd St,,40.7635217,-73.9233043
32-09,37th St,,40.7593952,-73.92058
47-14,Broadway,,40.86439710000001,-73.9289367
31-53,Steinway St,,40.7598703,-73.91795599999999
37-01,37th St,,40.7523966,-73.9265516
34-12,31st Ave,,40.7628016,-73.92079249999999
131,W 35th St,,40.7512291,-73.9886502
147,W 35th St,,40.7514486,-73.9891093
147,W 35th St,,40.7514486,-73.9891093
147,W 35th St,,40.7514486,-73.9891093
161,W 35th St,,40.7515428,-73.9896121
161,W 35th St,,40.7515428,-73.9896121
147,W 35th St,,40.7514486,-73.9891093
462,7th Ave,,40.752023,-73.99039909999999
240,W 35th St,,40.7521012,-73.99202869999999
461,8th Ave,,40.7519058,-73.9941939
461,8th Ave,,40.7519058,-73.9941939
225,W 35th St,,40.7522816,-73.99113369999999
225,W 35th St,,40.7522816,-73.99113369999999
254,W 35th St,,40.7523871,-73.9924171
254,W 35th St,,40.7523871,-73.9924171
W,7th Ave,0ft S/of W 35th St,40.7518385,-73.99131299999999
204,W 35th St,,40.75172980000001,-73.9905307
458,7th Ave,,40.7516,-73.99049099999999
458,7th Ave,,40.7516,-73.99049099999999
906,Kings Hwy,,40.6066127,-73.9633741
1416,Kings Hwy,,40.6083669,-73.95856789999999
1712,Kings Hwy,,40.60945400000001,-73.956125
S,45th Ave,5ft W/of 167th St,40.7422611,-73.8759688
42-47,Syringa Pl,,40.756729,-73.820184
W,137th Pl,100ft N/of Juniper A,40.8182444,-73.9466422
132-35,41st Rd,,40.7562994,-73.83267090000001
134-09,36th Rd,,40.7615752,-73.83359349999999
176,Elvin St,,40.6070378,-74.12222960000001
176,Elvin St,,40.6070378,-74.12222960000001
30,Holden Blvd,,40.6042507,-74.12195439999999
186,Fanning St,,40.6064861,-74.1231243
191,Melba St,,40.6075343,-74.1246612
175,Quinlan Ave,,40.607521,-74.1284233
144,Roosevelt Ave,,40.761913,-73.8197859
691,Harris Ave,,40.6054101,-74.1357177
175,Sunset Ave,,40.6028227,-74.13631409999999
995,Westwood Ave,,40.6060141,-74.14498449999999
995,Westwood Ave,,40.6060141,-74.14498449999999
1184,5th Ave,,40.7900579,-73.9538592
1184,5th Ave,,40.7900579,-73.9538592
N,W 126th St,100ft W/of 5th Ave,40.810843,-73.95067999999999
188,St Nicholas Ave,,40.8063569,-73.9525601
101,Macombs Pl,,40.8279186,-73.93567929999999
W,Macombs Pl,10ft S/of W 154th St,40.8267557,-73.9375027
101-125,W 147th St,,40.822128,-73.93572879999999
720,Lenox Ave,,40.8212106,-73.93519169999999
720,Lenox Ave,,40.8212106,-73.93519169999999
720,Lenox Ave,,40.8212106,-73.93519169999999
720,Lenox Ave,,40.8212106,-73.93519169999999
259,Convent Ave,,40.8216573,-73.9483963
N,St Nicholas Ter,300ft E/of Convent A,40.815829,-73.9509568
N,St Nicholas Ter,200ft E/of Convent A,40.8169234,-73.9500643
N,St Nicholas Ter,40ft E/of Convent Av,40.8169234,-73.9500643
260,Convent Ave,,40.8217452,-73.9486798
419,W 144th St,,40.82384390000001,-73.94588999999999
141,W 139th St,,40.8176879,-73.940871
370,St Nicholas Ave,,40.8128832,-73.95033289999999
101,W 126th St,,40.8087628,-73.9453559
37-63,81st St,,40.747888,-73.884615
37-22,82nd St,,40.7489461,-73.8844549
81-19,41st Ave,,40.7459902,-73.884288
40-40,82nd St,,40.7464529,-73.8839594
40-18,82nd St,,40.7470209,-73.8840869
37-16,82nd St,,40.7491907,-73.8844156
35-64,80th St,,40.7498213,-73.8863459
80-19,37th Ave,,40.749831,-73.8855966
37-03,81st St,,40.7494585,-73.88506919999999
35-51,81st St,,40.7502214,-73.88504689999999
40-06,81st St,,40.7472722,-73.88491669999999
W,78th St,35ft N/of Roosevelt,40.7831309,-73.98040069999999
78-27,37th Ave,,40.7496304,-73.887434
82-14,37th Ave,,40.7496149,-73.8836524
1480,York Ave,,40.7709521,-73.9505484
502,E 79th St,,40.7709982,-73.9501911
25,East End Ave,,40.7711688,-73.94717550000001
25,East End Ave,,40.7711688,-73.94717550000001
20,East End Ave,,40.7714157,-73.9477655
20,East End Ave,,40.7714157,-73.9477655
E,East End Ave,15ft S/of E 83rd St,40.7736925,-73.9456902
E,East End Ave,20ft S/of E 83rd St,40.7713878,-73.9478207
E,East End Ave,35ft S/of E 83rd St,40.7736925,-73.9456902
E,East End Ave,30ft S/of E 83rd St,40.7736925,-73.9456902
1670,York Ave,,40.776981,-73.945998
1661,York Ave,,40.7769183,-73.94677399999999
1643,York Ave,,40.7765287,-73.9469111
322,E 86th St,,40.7772444,-73.9508955
234,E 86th St,,40.7779932,-73.95267919999999
150-17,9th Ave,,40.793523,-73.814877
N,9th Ave,40ft E/of 149th St,40.76921230000001,-73.9847724
145-85,9th Ave,,40.792082,-73.821123
E,152nd St,15ft S/of 12th Ave,40.7607289,-74.00206949999999
149-20,7th Ave,,40.794211,-73.817281
7-28,152nd St,,40.79412,-73.810738
150-37,10th Ave,,40.792948,-73.813919
S,10th Ave,30ft E/of 150th St,40.7545893,-73.9991464
150-24,10th Ave,,40.792371,-73.814263
150-06,14th Ave,,40.7886898,-73.8134405
150-43,14th Ave,,40.7893305,-73.81216669999999
1737,2nd Ave,,40.7803625,-73.9502411
1779,2nd Ave,,40.7821612,-73.94895129999999
1819,2nd Ave,,40.78322,-73.948201
1974A,2nd Ave,,40.7876382,-73.9443869
1636,3rd Ave,,40.7824451,-73.95168439999999
1105,Park Ave,,40.7820905,-73.9553383
1110,Park Ave,,40.7826083,-73.95573929999999
66,E 91st St,,40.783509,-73.95583599999999
63,E 92nd St,,40.7844573,-73.9550972
1155,Park Ave,,40.78361779999999,-73.9541443
124,E 92nd St,,40.7834187,-73.95349
1387,Madison Ave,,40.7874327,-73.95378819999999
1392,Madison Ave,,40.7878795,-73.9540066
38,E 98th St,,40.7886376,-73.95373459999999
82-05,Roosevelt Ave,,40.7478323,-73.8836726
37-16,82nd St,,40.7491907,-73.8844156
77-11,37th Ave,,40.7494403,-73.8884585
74-22,Broadway,,40.7462896,-73.8908225
82-23,Broadway,,40.7427369,-73.8822399
50-09,90th St,,40.7398979,-73.87391699999999
87-20,50th Ave,,40.781603,-73.9586619
84-33,Corona Ave,,40.739047,-73.878939
330,Hudson St,,40.7269201,-74.00689129999999
,NORTHERN BLVD (E/B),@ 48TH ST,40.753052,-73.914609
9,Vandam St,,40.7264265,-74.0041104
170,Varick St,,40.7267895,-74.0053956
N,Vandam St,15ft E/of Varick St,40.7264452,-74.0057271
260,Spring St,,40.7255383,-74.0061824
260,Spring St,,40.7255383,-74.0061824
287,Spring St,,40.7260322,-74.0072644
300,Spring St,,40.7257261,-74.00795509999999
22,Renwick St,,40.7249832,-74.0082994
22,Renwick St,,40.7249832,-74.0082994
W,Renwick St,130ft S/of Spring St,40.7252127,-74.00848119999999
888,Utica Ave,,40.6514263,-73.930589
819,Utica Ave,,40.6531076,-73.930207
1985,E 15th St,,40.601336,-73.95662
1949,E 14th St,,40.60221860000001,-73.95777199999999
1949,E 14th St,,40.60221860000001,-73.95777199999999
1933,E 14th St,,40.6026573,-73.9578638
1921,E 14th St,,40.6029734,-73.9579098
1844,E 14th St,,40.6046237,-73.958702
1814,E 14th St,,40.605272,-73.95886
N,Kings Hwy,0ft W/of E 15th St,40.6088735,-73.9584485
1685,E 15th St,,40.6083642,-73.9580016
1685,E 15th St,,40.6083642,-73.9580016
1685,E 15th St,,40.6083642,-73.9580016
1753,E 16th St,,40.6070613,-73.9567962
1723,E 17th St,,40.6078885,-73.9559467
1723,E 17th St,,40.6078885,-73.9559467
1679,E 19th St,,40.609117,-73.954126
1741,E 19th St,,40.6076609,-73.9538688
1773,E 19th St,,40.606909,-73.953763
1773,E 19th St,,40.606909,-73.953763
1111,Kings Hwy,,40.6077333,-73.9614256
1885,McDonald Ave,,40.6068846,-73.97237369999999
1915,McDonald Ave,,40.6061571,-73.9720868
1915,McDonald Ave,,40.6061571,-73.9720868
2490,McDonald Ave,,40.5912529,-73.9743596
2490,McDonald Ave,,40.5912529,-73.9743596
2495,McDonald Ave,,40.5912502,-73.9735905
2495,McDonald Ave,,40.5912502,-73.9735905
2416,West St,,40.5901086,-73.97038789999999
2422,West St,,40.5899441,-73.970319
2260,McDonald Ave,,40.59735149999999,-73.9734987
S,McDonald Ave,20ft E/of Avenue S,40.6235909,-73.9758061
92-13,165th St,,40.7051774,-73.79437469999999
92-47,165th St,,40.7043284,-73.79378179999999
90-27,Parsons Blvd,,40.704696,-73.800379
